Time, CA, CB,CA0, v0, P, I, D,
707.749999999904,0.05862769097956588,1.2930619431097459,1.2,0.0,-0.12631902945518114,-0.1799436610092384,0.0,
707.799999999904,0.05804141406977076,1.2936482200195412,1.2,0.0,-0.12234333916063295,-0.1826488758054934,0.0,
707.849999999904,0.05746099992907358,1.2942286341602383,1.2,0.0,-0.11840740576903021,-0.18526706056544986,0.0,
707.8999999999039,0.05688638992978337,1.2948032441595283,1.2,0.0,-0.11451083171134348,-0.18779908558947073,0.0,
707.9499999999039,0.05631752603048605,1.2953721080588256,1.2,0.0,-0.11065322339423353,-0.19024581247491537,0.0,
707.9999999999038,0.055754350770181704,1.2959352833191298,1.2,0.0,-0.10683419116029468,-0.19260809420316954,0.0,
708.0499999999038,0.0551968072624804,1.296492826826831,1.2,0.0,-0.1030533492486952,-0.19488677522580514,0.0,
708.0999999999037,0.054644839189856104,1.2970447948994555,1.2,0.0,-0.0993103157562117,-0.19708269154987837,0.0,
708.1499999999037,0.05409839079795804,1.2975912432913537,1.2,0.0,-0.09560471259865297,-0.19919667082237486,0.0,
708.1999999999036,0.053557406889978953,1.2981322271993327,1.2,0.0,-0.09193616547266978,-0.20122953241381034,0.0,
708.2499999999036,0.053021832821079654,1.298667801268232,1.2,0.0,-0.08830430381794639,-0.20318208750099545,0.0,
708.2999999999035,0.052491614492869335,1.299198019596442,1.2,0.0,-0.08470876077977017,-0.2050551391489727,0.0,
708.3499999999035,0.05196669834794111,1.2997229357413704,1.2,0.0,-0.08114917317197566,-0.20684948239213413,0.0,
708.3999999999035,0.05144703136446217,1.3002426027248493,1.2,0.0,-0.07762518144025911,-0.20856590431452793,0.0,
708.4499999999034,0.05093256105081802,1.3007570730384932,1.2,0.0,-0.07413642962585967,-0.21020518412936176,0.0,
708.4999999999034,0.0504232354403103,1.3012663986490007,1.2,0.0,-0.07068256532960421,-0.21176809325771123,0.0,
708.5499999999033,0.04991900308590766,1.3017706310034034,1.2,0.0,-0.06726323967631131,-0.21325539540644117,0.0,
